,Material,Dia,pp,TEMP,adm,Dem
2923,61447.0,2020-03-09,0.0,13.5,82.0,74.0
1810,61489.0,2019-12-11,0.0,12.0,36.0,89.0
3486,61419.0,2019-03-11,0.0,15.0,,100.0
3141,61487.0,2019-01-31,13.5,12.8,55.0,97.0
1827,61515.0,2019-12-11,0.0,12.0,36.0,89.0
1155,61434.0,2019-04-10,1.2,12.5,172.0,84.0
1324,61390.0,2019-09-26,0.0,18.2,85.0,85.0
4312,61389.0,nan,0.0,16.0,36.0,89.0
510,61512.0,2019-06-07,0.0,15.1,,85.0
1680,61493.0,2020-01-31,7.3,14.4,32.0,101.0
499,61417.0,2019-06-07,0.0,15.1,144.0,85.0
5688,61449.0,2020-03-05,0.9,13.4,82.0,74.0
1856,61490.0,2019-08-23,0.0,26.0,151.0,83.0
1388,61449.0,2019-08-22,0.0,25.9,151.0,83.0
5615,61446.0,2020-01-29,0.0,13.7,32.0,101.0
3719,61421.0,2019-05-10,0.2,16.2,230.0,96.0
2386,61395.0,2019-11-27,0.0,15.0,86.0,118.0
5541,61565.0,2019-12-20,15.8,14.9,36.0,89.0
3236,61451.0,2019-02-07,0.0,11.8,87.0,64.0
1540,61388.0,2019-06-26,0.5,18.1,144.0,85.0
1217,61514.0,2019-09-02,0.0,23.0,85.0,85.0
2681,61512.0,nan,0.8,14.0,32.0,
2993,61459.0,2020-03-25,0.0,14.6,82.0,74.0
5512,61468.0,2019-12-20,15.8,14.9,36.0,89.0
1191,61418.0,2019-09-02,0.0,23.0,,85.0
5293,61434.0,2019-06-21,0.0,17.3,144.0,85.0
1542,61420.0,2019-06-26,0.5,18.1,144.0,85.0
3301,61417.0,2019-02-15,0.0,12.7,87.0,64.0
3324,61546.0,2019-02-19,0.0,11.7,87.0,64.0
2539,61532.0,2019-12-18,0.0,16.0,36.0,89.0
953,61419.0,2019-08-30,0.0,22.2,151.0,83.0
4846,61533.0,nan,0.0,12.6,87.0,64.0
4330,61533.0,2020-01-23,0.1,8.9,32.0,101.0
732,7494.0,2020-03-17,0.0,12.9,,74.0
6267,61632.0,2019-12-23,0.2,12.0,36.0,89.0
1156,61458.0,2019-04-10,1.2,12.5,172.0,84.0
5812,61483.0,2019-10-29,0.0,19.0,87.0,239.0
3294,61516.0,2019-02-15,0.0,12.7,87.0,64.0
2982,61389.0,nan,0.0,14.6,82.0,74.0
5305,61387.0,2019-06-24,1.2,17.9,144.0,85.0
5161,61494.0,2019-06-12,0.0,15.5,144.0,85.0
2156,61396.0,2019-11-08,0.0,13.0,86.0,
1062,61405.0,2019-08-27,0.0,19.5,151.0,83.0
2616,61435.0,2020-01-24,3.6,9.7,32.0,101.0
1167,61457.0,2019-04-10,1.2,12.5,172.0,84.0
3222,61433.0,2019-02-06,,11.8,87.0,64.0
3636,61515.0,2019-04-18,1.5,13.5,172.0,84.0
5588,61535.0,2019-12-30,0.0,11.5,36.0,89.0
2938,61457.0,2020-03-09,0.0,13.5,82.0,74.0
4491,61514.0,2020-03-27,0.0,,,74.0
3140,61462.0,2019-01-31,13.5,12.8,55.0,97.0
4980,61432.0,2019-04-30,0.0,15.5,172.0,84.0
143,61533.0,2019-03-29,0.0,15.2,,100.0
6216,61466.0,2020-03-11,0.0,18.2,82.0,74.0
3577,61437.0,2019-04-11,0.0,12.7,172.0,84.0
4946,61435.0,2019-04-17,5.2,13.1,172.0,84.0
2782,61432.0,2020-02-27,0.0,13.6,62.0,68.0
717,61514.0,2020-01-30,5.1,13.4,32.0,101.0
1819,61436.0,2019-12-11,0.0,,36.0,89.0
2502,61456.0,2019-12-18,0.0,16.0,36.0,89.0
4360,61405.0,2020-01-27,2.7,13.4,32.0,
4171,61480.0,2019-11-29,0.0,17.0,86.0,118.0
395,61461.0,2019-05-13,0.0,25.8,230.0,96.0
6064,61532.0,2020-05-04,0.0,19.0,79.0,36.0
4492,61532.0,2020-03-27,,12.3,82.0,74.0
1365,61496.0,2019-08-22,0.0,25.9,151.0,83.0
5715,61418.0,2020-03-05,0.9,13.4,82.0,74.0
595,61461.0,2019-11-12,0.0,14.0,86.0,
3952,61431.0,2019-08-29,0.0,21.0,151.0,83.0
5392,61449.0,2019-09-13,0.0,25.2,85.0,85.0
4968,61417.0,2019-04-24,6.4,,172.0,
2914,61489.0,nan,0.0,13.5,82.0,74.0
2326,61405.0,2019-11-26,0.0,17.0,86.0,118.0
5644,61458.0,2020-01-29,0.0,13.7,32.0,101.0
3766,61491.0,2019-05-14,0.0,23.6,230.0,96.0
3440,61433.0,2019-03-07,20.1,11.4,165.0,100.0
3851,61516.0,2019-05-15,0.0,20.8,230.0,96.0
4132,61404.0,2019-11-29,0.0,17.0,86.0,118.0
5754,61502.0,2020-03-24,0.0,15.0,82.0,74.0
2143,61520.0,2019-11-06,0.0,16.0,86.0,118.0
5785,61534.0,2019-03-14,0.0,13.4,165.0,100.0
5073,61460.0,2019-05-24,0.0,16.7,230.0,96.0
1571,61467.0,2019-06-26,0.5,18.1,144.0,85.0
4079,61395.0,2019-11-11,0.0,16.0,86.0,118.0
1122,61387.0,2019-03-20,0.0,14.5,165.0,100.0
2786,61479.0,2020-02-27,0.0,13.6,62.0,68.0
2967,61423.0,2020-03-25,0.0,14.6,82.0,74.0
2504,61458.0,2019-12-18,0.0,16.0,36.0,89.0
3465,61468.0,2019-03-08,0.0,12.5,165.0,100.0
675,61396.0,2020-01-30,5.1,13.4,32.0,101.0
2808,61388.0,2020-02-27,0.0,13.6,62.0,68.0
3348,61467.0,2019-02-19,0.0,11.7,87.0,64.0
728,61404.0,2020-03-10,0.0,15.6,82.0,74.0
412,61493.0,2019-05-13,0.0,25.8,230.0,96.0
3146,61496.0,2019-01-31,13.5,12.8,55.0,97.0
1516,61388.0,2019-10-30,0.0,19.0,87.0,239.0
825,61419.0,2020-05-14,0.0,14.0,79.0,36.0
3267,61482.0,2019-02-07,0.0,11.8,87.0,64.0
3974,61436.0,2019-08-29,0.0,,151.0,83.0
616,61511.0,2019-11-12,0.0,14.0,86.0,118.0
114,61535.4,2019-03-29,,15.2,165.0,100.0
417,61528.0,nan,0.0,25.8,230.0,96.0
3069,61451.0,2019-01-23,0.1,,55.0,97.0
1625,61529.0,2019-06-27,0.0,18.5,144.0,85.0
6213,61532.0,2020-03-11,0.0,18.2,82.0,74.0
4185,61513.0,2019-11-29,0.0,17.0,86.0,118.0
2896,61466.0,2020-02-28,0.0,12.6,62.0,68.0
5858,61479.0,2020-02-06,0.0,13.3,62.0,68.0
2082,61434.0,2019-09-12,0.0,24.7,85.0,85.0
753,61447.0,2020-03-31,0.1,8.4,82.0,
2546,61452.0,2020-01-15,0.1,,32.0,101.0
3969,61390.0,2019-08-29,0.0,,151.0,83.0
3373,61449.0,2019-02-28,0.0,12.6,87.0,64.0
5726,61420.0,2020-03-16,0.0,10.9,82.0,74.0
4107,61482.0,2019-11-11,0.0,16.0,86.0,118.0
2444,61385.0,2019-11-30,0.0,16.0,86.0,
4380,61535.0,2020-01-27,2.7,13.4,32.0,101.0
1066,61450.0,2019-08-27,0.0,19.5,151.0,83.0
3913,61433.0,nan,0.0,14.7,230.0,96.0
5287,61458.0,2019-06-21,0.0,17.3,144.0,85.0
5536,61450.0,2019-12-20,15.8,14.9,36.0,89.0
5387,61448.0,2019-09-11,0.0,20.4,85.0,85.0
5732,61406.0,2020-03-16,0.0,10.9,82.0,74.0
3498,61434.0,2019-03-11,0.0,15.0,165.0,100.0
2738,61513.0,2020-02-26,0.0,11.9,62.0,68.0
5052,61448.0,2019-05-24,0.0,16.7,230.0,96.0
4000,61426.0,2019-10-01,0.0,21.0,87.0,239.0
1568,61534.0,2019-06-26,0.5,18.1,144.0,85.0
2427,61484.0,2019-11-30,,16.0,86.0,118.0
3746,61513.0,nan,0.2,16.2,230.0,96.0
5816,61532.0,2019-10-29,0.0,19.0,87.0,239.0
1687,61395.0,2020-01-31,7.3,14.4,32.0,101.0
851,61467.0,2020-05-14,0.0,14.0,79.0,36.0
3546,61468.0,2019-03-18,0.0,13.0,,100.0
895,9120.0,2019-11-22,0.0,16.0,86.0,118.0
4592,61418.0,2020-04-24,0.0,15.3,28.0,71.0
335,61474.8,2019-09-30,0.0,19.5,85.0,85.0
2839,61479.4,2020-02-28,0.0,12.6,62.0,68.0
3087,61439.0,2019-01-23,0.1,12.0,55.0,97.0
4611,61422.0,2020-04-28,0.0,14.4,,71.0
1348,61515.0,2019-09-26,0.0,18.2,85.0,85.0
1015,61390.0,2019-05-31,0.0,25.1,230.0,
2816,61466.0,2020-02-27,0.0,13.6,62.0,68.0
1631,61531.0,2019-06-27,0.0,18.5,144.0,85.0
2489,61515.0,2019-12-05,0.0,13.0,36.0,89.0
3730,61436.0,2019-05-10,0.2,16.2,230.0,96.0
3251,61460.0,2019-02-07,0.0,11.8,87.0,64.0
5810,61449.0,2019-10-29,0.0,19.0,87.0,239.0
2070,61501.0,2019-09-12,0.0,24.7,85.0,85.0
4452,61433.2,2020-03-27,0.0,12.3,82.0,74.0
6127,61535.0,2020-05-05,0.0,18.0,79.0,36.0
5408,61457.0,2019-09-18,0.0,19.0,85.0,85.0
1635,53401.0,2019-09-09,0.0,18.6,85.0,85.0
4646,61494.0,2020-04-29,1.5,14.5,28.0,71.0
2479,61406.0,2019-12-05,0.0,13.0,36.0,89.0
2265,61449.0,2019-11-14,0.0,13.0,86.0,118.0
2959,61387.0,nan,0.0,13.5,82.0,74.0
5323,61419.0,2019-09-06,0.0,24.9,85.0,85.0
5932,61449.0,2020-03-04,0.0,15.1,82.0,74.0
3059,61417.0,2020-05-11,0.0,16.0,79.0,36.0
5053,61451.0,2019-05-24,0.0,16.7,230.0,96.0
2141,61451.6,2019-11-06,,16.0,86.0,118.0
5104,61417.0,2019-06-06,3.4,14.7,144.0,85.0
3118,61458.0,2019-01-30,4.9,11.9,55.0,97.0
5188,61437.0,2019-06-12,0.0,15.5,144.0,85.0
5924,61456.0,2020-03-04,0.0,15.1,82.0,74.0
4045,61386.0,2019-11-05,0.0,16.0,86.0,118.0
3356,61506.0,2019-02-28,0.0,12.6,87.0,64.0
2744,61467.0,2020-02-26,0.0,11.9,62.0,68.0
5092,61432.0,2019-06-06,3.4,14.7,144.0,85.0
3506,61449.0,2019-03-18,0.0,13.0,165.0,100.0
1679,61489.0,2020-01-31,7.3,14.4,32.0,101.0
4249,61438.0,nan,0.0,14.0,36.0,89.0
3147,61500.0,2019-01-31,13.5,12.8,55.0,97.0
2294,61532.0,2019-11-14,0.0,13.0,86.0,118.0
580,61573.0,2019-09-27,0.0,18.6,85.0,
1470,44242.0,2019-07-23,0.0,21.0,192.0,103.0
4799,61388.0,nan,0.7,11.6,55.0,97.0
4070,61432.0,2019-11-11,0.0,16.0,86.0,118.0
5308,61438.0,2019-06-24,1.2,17.9,144.0,85.0
3343,61407.0,2019-02-19,0.0,11.7,87.0,64.0
4992,61438.0,2019-04-30,0.0,15.5,172.0,84.0
4583,61388.0,2020-04-21,2.1,13.2,28.0,71.0
3672,61457.0,2019-05-08,6.0,14.6,230.0,96.0
559,61440.0,2019-09-27,0.0,18.6,85.0,85.0
5237,61514.0,2019-06-18,,17.3,144.0,85.0
5215,61450.0,2019-06-18,1.4,17.3,144.0,85.0
2849,61484.0,2020-02-28,0.0,,62.0,68.0
512,61531.0,2019-06-07,0.0,15.1,144.0,85.0
4729,61480.0,2020-05-13,0.0,14.0,79.0,36.0
1081,61535.0,2019-08-27,0.0,19.5,151.0,83.0
1664,53265.0,2019-04-29,0.0,18.4,172.0,84.0
1012,61417.0,2019-05-31,0.0,25.1,,96.0
1931,61502.0,2019-08-26,0.0,20.4,151.0,83.0
1150,61390.0,2019-04-10,1.2,12.5,172.0,84.0
2838,61390.0,2020-02-28,0.0,12.6,62.0,68.0
116,61530.0,2019-03-29,0.0,15.2,165.0,100.0
740,61505.0,2020-03-31,0.1,8.4,82.0,74.0
6026,61457.6,2020-04-27,0.6,13.9,28.0,71.0
5177,61447.0,2019-06-12,0.0,15.5,144.0,85.0
3675,61482.0,2019-05-08,6.0,14.6,230.0,96.0
830,61473.0,2020-05-14,0.0,14.0,79.0,36.0
119,61457.0,2019-03-29,0.0,15.2,165.0,100.0
4752,61492.0,2020-05-13,0.0,14.0,79.0,36.0
6149,61449.0,2019-02-18,1.1,,87.0,64.0
5942,61405.0,2020-03-04,0.0,15.1,,74.0
6202,61532.0,2019-02-25,0.0,15.2,87.0,64.0
635,61488.0,2020-01-10,0.0,10.7,32.0,101.0
4465,61503.0,2020-03-27,0.0,12.3,82.0,74.0
4364,61532.0,nan,2.7,13.4,32.0,101.0
4142,61442.0,2019-11-29,0.0,17.0,86.0,118.0
991,61435.0,2019-02-26,0.0,,87.0,64.0
876,61534.0,2019-11-22,0.0,16.0,86.0,118.0
4869,61479.0,2019-03-22,0.0,14.7,165.0,100.0
5315,61532.0,2019-06-24,1.2,17.9,144.0,85.0
5222,61436.4,2019-06-18,1.4,17.3,144.0,85.0
4,43526.0,2019-03-29,0.0,15.2,165.0,100.0
3051,61397.0,2020-05-11,0.0,16.0,,36.0
5691,61493.0,2020-03-05,0.9,13.4,82.0,74.0
3124,61434.0,2019-01-30,4.9,11.9,55.0,97.0
2660,61391.0,2020-01-28,0.8,14.0,32.0,101.0
2491,61433.0,2019-12-05,0.0,13.0,36.0,89.0
5173,61501.0,2019-06-12,0.0,15.5,144.0,
3854,61406.0,2019-05-15,0.0,20.8,230.0,96.0
4933,61456.0,2019-04-17,5.2,13.1,172.0,84.0
4777,61533.0,2019-01-25,0.0,13.8,55.0,97.0
1715,61533.0,2020-01-31,7.3,14.4,32.0,101.0
1148,61385.0,2019-04-10,1.2,12.5,172.0,84.0
3261,61417.0,2019-02-07,0.0,11.8,87.0,64.0
574,61433.0,nan,0.0,18.6,85.0,85.0
3769,61516.0,2019-05-14,0.0,23.6,230.0,96.0
3736,61419.0,2019-05-10,0.2,16.2,230.0,96.0
4146,61397.0,nan,,17.0,86.0,118.0
853,7494.0,2020-05-14,0.0,14.0,79.0,36.0
1982,61533.0,2019-08-26,0.0,20.4,151.0,83.0
2774,61494.0,2020-02-27,0.0,,62.0,68.0
4929,61454.6,2019-04-17,5.2,13.1,172.0,84.0
5211,61532.0,2019-06-12,0.0,15.5,144.0,85.0
1166,61417.0,2019-04-10,1.2,12.5,172.0,84.0
971,61533.0,2019-08-30,0.0,22.2,151.0,83.0
2701,61406.0,2020-01-28,,14.0,32.0,101.0
4495,61534.0,2020-03-27,0.0,,82.0,74.0
3847,61514.0,2019-05-15,0.0,20.8,230.0,96.0
2368,61483.0,2019-11-27,0.0,15.0,86.0,118.0
4115,61468.0,2019-11-11,0.0,16.0,86.0,118.0
4780,61407.0,2019-01-25,0.0,13.8,55.0,97.0
4131,61532.0,2019-11-11,0.0,16.0,86.0,118.0
2950,61434.0,2020-03-09,0.0,13.5,82.0,74.0
5625,61534.0,nan,0.0,13.7,32.0,101.0
524,61431.0,2019-09-27,0.0,18.6,85.0,85.0
2455,61442.2,2019-11-30,0.0,16.0,86.0,118.0
5016,61448.0,2019-05-22,0.0,17.4,230.0,96.0
1841,61504.0,2019-08-23,0.0,26.0,151.0,83.0
537,61404.0,2019-09-27,0.0,18.6,85.0,85.0
2806,61482.0,2020-02-27,,13.6,62.0,
5801,61467.0,2019-03-14,0.0,13.4,165.0,100.0
5596,61490.0,2020-01-14,0.8,12.2,32.0,101.0
4341,61446.2,2020-01-27,2.7,13.4,32.0,101.0
3175,61456.0,2019-01-31,13.5,12.8,55.0,97.0
784,61489.0,2020-04-30,0.1,15.4,28.0,71.0
4057,61489.0,2019-11-07,0.0,15.0,86.0,118.0
1409,61387.0,2019-08-22,0.0,25.9,151.0,83.0
2537,61437.0,2019-12-18,0.0,16.0,36.0,89.0
154,5367.0,2019-03-29,,15.2,165.0,100.0
3009,61387.0,2020-03-25,0.0,14.6,82.0,74.0
1686,61386.0,nan,7.3,14.4,32.0,101.0
2901,61388.0,2020-02-28,0.0,12.6,62.0,68.0
6212,61457.0,2020-03-11,0.0,18.2,82.0,74.0
4721,61448.4,2020-05-06,0.0,17.0,79.0,36.0
3863,61515.0,2019-05-15,0.0,20.8,230.0,96.0
2733,61440.0,2020-02-26,0.0,11.9,62.0,68.0
1895,61406.0,2019-08-23,0.0,26.0,151.0,83.0
5442,61533.0,2019-09-18,0.0,19.0,85.0,85.0
569,61388.0,2019-09-27,0.0,18.6,,85.0
5854,61406.0,2020-02-06,0.0,13.3,62.0,68.0
1816,61512.0,nan,0.0,12.0,36.0,89.0
2065,61396.0,2019-09-12,0.0,24.7,85.0,
127,61433.0,2019-03-29,0.0,15.2,165.0,100.0
3394,61490.0,2019-03-06,11.8,12.1,165.0,100.0
3327,61386.0,2019-02-19,0.0,,87.0,64.0
6252,61482.0,2019-02-22,0.0,14.2,87.0,64.0
2975,61478.0,2020-03-25,0.0,14.6,82.0,74.0
980,61506.0,2019-02-26,0.0,14.3,87.0,64.0
2300,61418.0,nan,0.0,17.0,86.0,118.0
190,61595.0,2019-06-28,0.0,19.7,144.0,85.0
1139,61514.0,2019-07-01,0.0,17.9,192.0,103.0
5088,61504.0,nan,3.4,14.7,144.0,
699,61484.0,2020-01-30,5.1,13.4,32.0,101.0
5992,61456.0,2020-04-03,0.0,14.0,,71.0
606,61419.0,2019-11-12,0.0,,86.0,118.0
4276,61504.0,2019-12-19,0.0,16.0,36.0,89.0
301,61483.0,2019-09-30,0.0,19.5,85.0,85.0
3420,61387.0,2019-03-07,20.1,11.4,165.0,100.0
6040,61423.0,2020-05-04,0.0,19.0,79.0,36.0
1060,61500.0,2019-08-27,0.0,19.5,,83.0
6093,61389.0,2020-03-26,0.0,12.4,82.0,74.0
2565,61389.0,2020-01-15,0.1,14.8,32.0,101.0
6263,61620.0,2019-12-23,0.2,12.0,36.0,89.0
1069,61513.0,nan,0.0,19.5,151.0,83.0
2524,61435.0,2019-12-18,0.0,16.0,36.0,89.0
2205,61467.0,2019-11-08,0.0,13.0,86.0,118.0
1243,53256.0,2019-10-31,0.0,20.0,87.0,239.0
16,61585.0,2019-03-29,0.0,15.2,165.0,
3120,61483.0,2019-01-30,4.9,11.9,55.0,97.0
6254,61523.0,2019-02-22,0.0,14.2,87.0,64.0
4642,61391.0,2020-04-29,1.5,14.5,28.0,71.0
4754,61433.0,2020-05-13,0.0,14.0,79.0,36.0
815,61469.0,2020-04-30,0.1,15.4,28.0,71.0
3067,61533.0,2020-05-11,0.0,16.0,79.0,36.0
5997,61501.0,2020-04-03,0.0,14.0,28.0,71.0
5600,61404.0,2020-01-14,0.8,12.2,32.0,101.0
959,61434.0,2019-08-30,0.0,22.2,151.0,83.0
4893,61480.0,2019-03-22,0.0,14.7,165.0,100.0
225,61396.0,2019-06-28,0.0,19.7,144.0,85.0
3354,61493.0,2019-02-28,0.0,12.6,87.0,64.0
5895,61535.0,2020-02-17,1.0,13.5,62.0,68.0
2485,61479.0,2019-12-05,0.0,13.0,36.0,89.0
562,61465.0,2019-09-27,0.0,18.6,85.0,85.0
3436,61462.8,2019-03-07,20.1,11.4,165.0,100.0
1693,61466.0,2020-01-31,7.3,14.4,32.0,101.0
1045,61468.0,2019-08-27,0.0,19.5,151.0,83.0
3446,61459.0,2019-03-08,0.0,12.5,165.0,100.0
4565,61452.8,2020-04-21,2.1,13.2,,71.0
954,61468.0,2019-08-30,0.0,22.2,151.0,83.0
6251,61435.0,2019-06-25,0.0,19.1,144.0,85.0
2735,61483.0,nan,0.0,11.9,62.0,68.0
6156,61484.0,2019-02-18,1.1,10.5,87.0,64.0
4735,61406.0,2020-05-13,0.0,14.0,79.0,36.0
6043,61437.0,2020-05-04,0.0,19.0,79.0,36.0
1218,61532.0,nan,0.0,23.0,85.0,85.0
5254,61405.0,2019-06-19,0.6,18.1,,85.0
5511,61459.0,2019-12-20,15.8,14.9,36.0,
1527,61467.0,2019-10-30,,19.0,87.0,239.0
3987,61468.0,2019-08-29,0.0,21.0,151.0,83.0
6193,61456.0,2019-02-25,0.0,15.2,87.0,64.0
1300,61459.6,2019-12-13,0.0,15.0,36.0,89.0
6140,61480.0,2019-02-11,0.0,11.3,87.0,64.0
5699,61419.0,2020-03-05,0.9,13.4,82.0,74.0
160,61497.0,2019-06-28,0.0,19.7,144.0,85.0
4067,61386.0,2019-11-07,0.0,15.0,86.0,118.0
5800,61514.0,2019-03-14,0.0,13.4,165.0,100.0
956,61459.0,2019-08-30,,22.2,151.0,83.0
3791,61535.0,2019-05-14,0.0,23.6,230.0,96.0
3234,61449.0,nan,0.0,11.8,87.0,64.0
2869,61479.4,2020-02-28,0.0,12.6,62.0,68.0
3777,61514.0,2019-05-14,0.0,23.6,,
4433,61386.0,2020-02-21,0.0,15.0,62.0,68.0
4973,61467.0,2019-04-24,6.4,13.3,172.0,84.0
2961,61532.0,2020-03-09,0.0,13.5,82.0,
2200,61468.0,2019-11-08,0.0,13.0,86.0,118.0
98,57869.6,2019-03-29,0.0,15.2,,100.0
6102,61515.0,2020-03-26,0.0,12.4,82.0,74.0
2557,61390.0,2020-01-15,0.1,14.8,32.0,101.0
3183,61418.0,2019-01-31,13.5,12.8,55.0,97.0
253,61286.0,2019-06-28,0.0,19.7,144.0,85.0
3923,61466.0,2019-05-16,0.0,14.7,230.0,96.0
4199,61535.0,2019-11-29,0.0,17.0,86.0,118.0
1445,61456.0,2019-05-17,0.0,13.9,230.0,96.0
5539,61512.0,2019-12-20,15.8,14.9,,89.0
1648,61422.0,2020-02-12,0.0,12.8,62.0,68.0
4682,61417.0,2020-04-29,1.5,,28.0,71.0
4723,61466.0,2020-05-06,0.0,17.0,79.0,36.0
3991,61514.0,2019-08-29,0.0,21.0,151.0,83.0
1696,61480.0,2020-01-31,7.3,14.4,32.0,101.0
3191,61482.0,2019-01-31,13.5,12.8,55.0,97.0
4499,61457.0,nan,0.0,12.3,82.0,74.0
1154,61423.0,2019-04-10,1.2,12.5,172.0,84.0
2255,61467.0,2019-11-13,0.0,16.0,86.0,118.0
1682,61500.0,2020-01-31,,14.4,32.0,101.0
3170,61388.0,nan,13.5,12.8,55.0,97.0
2056,61458.0,2019-09-12,0.0,24.7,85.0,85.0
4090,61494.0,2019-11-11,,16.0,86.0,118.0
6122,61533.0,2020-05-05,0.0,,79.0,36.0
3108,61405.0,2019-01-30,4.9,11.9,55.0,97.0
4548,61458.0,2020-04-20,8.1,12.9,28.0,71.0
3723,61490.0,2019-05-10,0.2,16.2,230.0,96.0
5423,61459.0,2019-09-18,0.0,19.0,85.0,85.0
2049,61467.0,2019-08-28,0.0,20.1,151.0,83.0
4976,61532.0,2019-04-24,6.4,13.3,172.0,84.0
3643,61532.0,2019-04-18,1.5,,172.0,84.0
6188,61423.0,2019-02-25,0.0,15.2,87.0,64.0
623,61532.0,2019-11-12,0.0,14.0,86.0,118.0
5883,61535.0,2020-02-07,0.0,13.4,,68.0
262,61501.6,2019-06-28,0.0,19.7,144.0,85.0
5730,61388.0,2020-03-16,0.0,10.9,82.0,74.0
3369,61442.0,2019-02-28,0.0,,87.0,64.0
4061,61434.0,2019-11-07,0.0,,86.0,118.0
5534,61518.0,2019-12-20,15.8,14.9,36.0,89.0
1802,61458.0,2019-12-11,0.0,12.0,36.0,89.0
4736,61407.0,2020-05-13,0.0,14.0,,36.0
6261,61480.0,2019-12-23,0.2,12.0,36.0,89.0
2385,61393.0,2019-11-27,0.0,15.0,86.0,118.0
5759,61437.0,2020-03-24,0.0,15.0,82.0,74.0
1959,61458.0,2019-08-26,0.0,20.4,151.0,
2976,61484.0,2020-03-25,0.0,14.6,82.0,74.0
488,61465.0,2019-06-07,0.0,15.1,144.0,85.0
1843,61385.0,2019-08-23,0.0,26.0,151.0,83.0
1734,61490.0,2019-12-10,0.0,10.0,36.0,
2911,61460.0,2020-03-09,0.0,13.5,82.0,74.0
3219,61491.0,2019-02-06,0.0,11.8,87.0,
146,61283.0,2019-03-29,0.0,15.2,165.0,100.0
5630,61482.0,2020-01-29,0.0,13.7,32.0,101.0
1986,61476.0,2019-08-28,,20.1,151.0,83.0
1369,61404.0,2019-08-22,0.0,25.9,151.0,83.0
2811,61435.0,2020-02-27,0.0,13.6,,68.0
659,61459.0,2020-01-10,0.0,10.7,32.0,101.0
1794,61433.0,2019-12-11,0.0,12.0,36.0,89.0
2511,61387.0,2019-12-18,0.0,16.0,36.0,89.0
3397,61396.0,2019-03-06,11.8,12.1,165.0,100.0
4282,61500.0,2019-12-19,0.0,16.0,36.0,89.0
1147,61495.0,2019-04-10,1.2,12.5,172.0,84.0
3272,61456.0,2019-02-15,0.0,12.7,87.0,64.0
608,61433.0,2019-11-12,0.0,14.0,86.0,118.0
3582,61490.0,2019-04-11,0.0,12.7,172.0,84.0
1930,61501.0,2019-08-26,0.0,20.4,,83.0
197,61587.0,2019-06-28,0.0,19.7,144.0,85.0
2931,61515.0,2020-03-09,0.0,13.5,82.0,74.0
2327,61406.0,2019-11-26,0.0,17.0,86.0,118.0
4389,61406.0,2020-02-13,0.9,13.3,62.0,68.0
766,61480.0,2020-03-31,0.1,8.4,82.0,74.0
4496,61435.0,2020-03-27,0.0,12.3,82.0,74.0
4218,61522.0,2019-12-04,0.0,10.0,36.0,89.0
3255,61436.2,2019-02-07,0.0,11.8,87.0,64.0
202,61386.0,2019-06-28,0.0,19.7,144.0,85.0
3510,61501.0,2019-03-18,0.0,13.0,165.0,100.0
4931,61433.0,2019-04-17,5.2,13.1,172.0,84.0
5535,61395.0,2019-12-20,15.8,14.9,36.0,89.0
1733,61489.0,2019-12-10,0.0,10.0,36.0,89.0
5791,61439.0,2019-03-14,0.0,13.4,165.0,100.0
2777,61385.0,2020-02-27,0.0,13.6,62.0,68.0
1707,61515.0,2020-01-31,7.3,14.4,32.0,101.0
5172,61500.0,2019-06-12,0.0,15.5,144.0,85.0
5249,61488.0,2019-06-19,0.6,18.1,144.0,85.0
5757,61406.0,nan,0.0,15.0,82.0,74.0
3474,61451.0,2019-03-11,0.0,15.0,165.0,
5855,61475.8,2020-02-06,0.0,,62.0,68.0
854,9024.0,2019-01-04,0.1,9.0,55.0,97.0
5685,61417.0,2020-02-19,0.0,,62.0,68.0
4737,61417.0,2020-05-13,0.0,14.0,79.0,36.0
4097,61490.0,2019-11-11,0.0,16.0,86.0,118.0
2160,61430.0,2019-11-08,0.0,13.0,86.0,118.0
698,61458.0,2020-01-30,5.1,13.4,32.0,101.0
6210,61438.0,2020-03-11,0.0,18.2,82.0,74.0
2999,61513.0,nan,0.0,14.6,82.0,74.0
3696,61451.0,2019-05-10,,16.2,230.0,96.0
1636,53243.0,2019-04-09,1.0,12.6,172.0,84.0
3457,61449.0,2019-03-08,0.0,,165.0,100.0
3581,61512.0,2019-04-11,0.0,12.7,172.0,84.0
1291,61513.0,nan,0.0,14.0,86.0,118.0
4659,61439.4,2020-04-29,1.5,14.5,28.0,71.0
5616,61450.0,2020-01-29,0.0,13.7,32.0,101.0
1853,61453.4,2019-08-23,0.0,,151.0,83.0
5232,61533.0,2019-06-18,1.4,17.3,144.0,85.0
3763,61447.0,2019-05-14,0.0,23.6,230.0,96.0
3304,61469.0,2019-02-15,0.0,12.7,87.0,64.0
6170,61516.0,2019-02-18,1.1,10.5,87.0,64.0
5727,61493.0,2020-03-16,0.0,10.9,82.0,74.0
3743,61514.0,2019-05-10,,16.2,,96.0
3445,61407.0,2019-03-08,,12.5,165.0,100.0
1998,61421.0,2019-08-28,0.0,,151.0,83.0
663,61535.0,2020-01-10,0.0,10.7,32.0,101.0
4779,61387.0,2019-01-25,0.0,13.8,55.0,97.0
5353,61514.0,2019-09-06,0.0,24.9,85.0,85.0
3748,61532.0,2019-05-10,0.2,16.2,230.0,96.0
4413,61391.0,2020-02-21,0.0,15.0,62.0,
