,white_king_col,white_king_row,white_rook_col,white_rook_row,black_king_col,black_king_row
6960,c,1,d,1,h,2
4090,d,2,a,2,h,1
16314,d,3,d,1,h,5
26212,b,1,c,7,f,3
18706,c,2,c,4,a,8
23051,c,1,c,8,h,3
23393,c,1,g,3,e,7
20581,d,2,g,1,g,3
19933,d,1,h,5,a,8
9650,d,2,f,8,f,5
8363,a,1,f,3,h,2
20587,d,2,g,2,b,4
27107,c,1,f,2,g,3
12418,d,3,b,2,f,6
24354,d,1,b,1,b,6
13350,b,1,d,3,c,6
27470,d,1,c,8,a,8
22569,b,2,h,3,d,4
18023,c,1,d,3,f,7
9130,c,3,b,5,h,4
60,a,1,e,3,h,4
1240,c,2,d,6,e,7
22144,b,1,h,5,f,8
5136,d,4,g,1,h,3
2343,d,3,a,6,h,7
15048,c,3,g,1,a,6
2120,d,2,d,6,h,6
1524,c,3,f,5,h,4
7617,d,3,c,1,f,5
153,a,1,g,6,f,5
14536,c,2,e,6,g,3
481,b,1,g,1,f,2
6122,d,3,d,6,g,2
12652,d,3,e,3,b,6
24058,c,2,h,3,a,4
23485,c,1,h,1,g,5
12112,d,2,e,1,h,6
15850,d,2,f,6,f,8
1762,d,1,d,4,a,5
15826,d,2,e,8,f,5
15507,d,2,a,1,a,8
8942,c,2,d,5,e,2
7715,d,3,d,5,b,8
26361,b,1,e,6,e,4
21792,b,1,e,5,d,7
23863,c,2,d,3,f,3
22596,b,2,h,8,h,6
4853,d,3,a,4,a,1
2711,d,4,f,7,f,6
23150,c,1,e,2,g,4
20534,d,2,f,5,c,5
17717,b,2,e,1,g,5
27244,c,1,g,6,d,6
11046,c,1,h,2,a,3
24762,d,1,e,7,e,4
25712,a,1,d,2,f,4
6819,b,2,d,5,g,1
24063,c,2,h,6,b,4
21799,b,1,e,5,b,3
20234,d,2,b,8,f,6
24724,d,1,e,4,d,6
20508,d,2,f,3,d,8
13081,d,4,e,8,g,4
21874,b,1,f,2,a,7
11555,c,3,f,3,a,4
21172,a,1,e,8,h,5
19250,c,3,b,2,f,6
17770,b,2,e,8,g,3
5941,d,3,a,1,a,2
3067,c,3,g,1,h,1
26741,b,2,f,2,e,4
3629,d,2,f,1,a,2
27309,c,2,f,2,c,4
24027,c,2,g,8,b,6
3028,c,3,d,6,b,1
2969,c,2,e,5,g,2
11664,d,1,c,1,b,2
26284,b,1,d,3,b,4
8646,b,2,d,4,g,3
15156,d,1,a,6,e,8
22520,b,2,g,4,e,5
26809,b,2,h,3,e,4
25185,d,1,h,6,a,5
4263,d,3,b,1,b,3
17029,b,1,a,6,h,7
15646,d,2,c,8,g,3
7992,d,4,b,4,e,1
18458,c,2,a,4,e,4
16725,d,4,f,2,g,6
8041,d,4,c,2,g,7
15988,d,3,a,1,a,6
1622,d,1,a,1,b,1
12875,d,3,h,7,g,3
23525,c,1,h,2,e,7
22180,b,1,h,8,g,4
7184,c,2,g,6,h,8
24616,d,1,d,3,b,5
5475,c,2,c,3,b,7
23365,c,1,g,2,f,7
16458,d,3,f,8,h,7
8996,c,2,f,4,h,7
11372,c,2,h,4,a,5
8633,b,2,c,7,e,1
23193,c,1,e,5,e,8
18435,c,2,a,3,b,6
18925,c,2,f,4,h,7
17685,b,2,d,4,g,4
22261,b,2,b,1,g,6
23752,c,2,b,7,c,6
1304,c,2,e,8,e,7
8428,b,1,b,5,f,1
4033,d,1,c,4,f,2
2599,d,3,h,1,a,1
12808,d,3,h,1,g,7
2573,d,3,g,5,f,4
3186,d,1,h,2,f,1
19152,c,2,h,4,f,6
4831,d,2,g,5,a,3
20607,d,2,g,2,g,4
16086,d,3,a,8,e,7
24557,d,1,c,4,g,4
2106,d,2,d,4,c,4
19063,c,2,g,8,f,8
15517,d,2,a,3,c,8
12880,d,3,h,8,b,6
17771,b,2,e,8,g,4
27610,d,1,g,2,e,6
26552,b,1,g,7,d,6
22370,b,2,d,2,f,5
7083,c,2,d,3,f,3
13192,a,1,c,2,f,2
1279,c,2,e,5,d,5
13221,a,1,e,5,f,1
804,c,1,b,5,g,4
14596,c,2,f,2,a,3
17939,c,1,b,5,h,5
20875,d,3,b,7,b,5
11382,c,2,h,6,a,3
4566,c,1,c,3,g,2
27604,d,1,g,1,b,5
15358,d,1,e,7,a,3
4841,d,2,g,8,d,6
19978,d,2,a,2,c,7
22419,b,2,d,8,c,4
23236,c,1,e,8,c,3
10112,d,4,b,6,f,2
8705,c,1,a,5,h,3
20561,d,2,g,1,b,5
17692,b,2,d,4,h,7
13859,c,1,b,4,g,8
9106,c,3,a,8,h,2
3452,c,3,a,2,h,1
20079,d,2,a,8,b,8
20626,d,2,g,3,e,5
2198,d,2,f,5,d,6
16032,d,3,a,3,h,5
25350,d,2,c,7,a,4
4425,d,3,h,1,c,1
6150,d,3,e,5,h,4
14289,c,2,b,5,b,7
17327,b,1,e,8,d,8
822,c,1,b,7,c,8
15070,c,3,h,1,c,3
21389,b,1,a,5,c,4
22996,c,1,c,3,f,5
8356,a,1,d,6,h,1
22003,b,1,g,5,a,7
20931,d,3,g,6,e,6
12175,d,2,e,6,a,8
18922,c,2,f,4,a,6
15149,d,1,a,5,a,3
9503,d,2,c,8,h,5
21591,b,1,c,2,a,7
27386,d,1,b,8,c,6
26665,b,1,h,7,e,6
13575,b,2,a,5,h,2
3054,c,3,f,4,a,1
20059,d,2,a,7,a,4
24160,d,1,a,2,d,6
7218,c,3,a,3,e,2
6722,b,1,g,1,f,3
3300,d,2,e,4,a,1
19694,d,1,e,1,b,4
23605,c,1,h,6,h,4
8519,b,1,f,7,a,8
16380,d,3,f,1,c,6
10682,b,2,b,5,f,2
14295,c,2,b,5,a,5
22338,b,2,c,7,h,5
10998,c,1,f,6,g,8
12600,d,3,d,8,h,6
17216,b,1,e,1,g,2
11271,c,2,f,2,b,8
27770,a,1,d,4,f,5
19846,d,1,g,3,g,6
26399,b,1,f,4,c,7
7643,d,3,c,3,a,5
16438,d,3,f,4,e,6
14422,c,2,e,1,a,4
19835,d,1,g,1,b,5
22689,c,1,a,3,c,7
10093,d,4,b,1,e,2
1481,c,3,e,3,a,4
4873,d,3,b,4,f,2
13087,d,4,g,1,f,5
16002,d,3,a,1,a,4
8038,d,4,c,2,h,4
12342,d,3,a,3,f,8
19719,d,1,e,2,g,4
22400,b,2,d,6,e,5
21310,b,1,a,1,g,4
25522,a,1,a,3,h,5
5797,d,1,h,7,a,2
11485,c,3,d,8,h,4
5232,b,1,e,3,h,1
21467,b,1,a,8,a,6
6645,b,1,b,3,d,1
15534,d,2,a,5,d,7
5490,c,2,c,4,h,1
768,c,1,a,5,b,4
18449,c,2,a,4,b,6
23570,c,1,h,3,a,5
7311,c,3,e,8,a,2
24861,d,1,f,5,c,8
27968,b,1,c,6,e,2
20908,d,3,c,8,e,8
2717,d,4,g,2,h,1
2079,d,2,c,5,b,6
25298,d,2,b,6,c,4
951,c,1,e,6,e,5
24442,d,1,b,6,g,4
2482,d,3,e,7,h,6
9181,c,3,c,8,g,2
1759,d,1,d,4,b,4
9984,d,3,g,1,a,8
20806,d,2,h,6,b,3
23088,c,1,d,3,h,4
9916,d,3,f,1,b,7
21566,b,1,b,8,c,8
24917,d,1,g,2,c,5
20085,d,2,a,8,b,7
4243,d,2,g,6,a,2
17072,b,1,b,6,c,8
19816,d,1,f,5,a,7
13395,b,1,e,2,d,3
4944,d,3,e,7,a,8
17350,b,1,f,1,d,1
5588,c,3,b,4,g,1
16241,d,3,c,2,b,5
10395,a,1,g,3,h,6
19097,c,2,h,2,a,4
4757,d,2,a,4,g,2
4380,d,3,f,4,g,3
22704,c,1,a,4,a,6
13472,b,1,f,5,h,3
22359,b,2,d,1,a,3
19956,d,2,a,1,b,7
12997,d,4,c,3,f,3
5299,c,1,b,4,e,2
1990,d,2,a,2,b,1
12312,d,2,h,8,h,2
12951,d,4,b,3,f,4
17589,b,2,a,8,a,5
13490,b,1,g,1,a,3
4971,d,3,f,6,h,1
27678,a,1,b,3,d,3
13226,a,1,e,8,h,1
6783,b,2,b,3,e,2
3600,d,2,d,4,a,3
22874,c,1,b,3,f,4
24993,d,1,g,5,h,3
28024,b,1,f,6,c,6
8070,d,4,c,5,g,1
8577,b,2,a,4,b,3
7973,d,4,b,1,h,8
10314,a,1,a,6,f,1
1625,d,1,a,2,a,3
16920,a,1,f,7,d,3
25150,d,1,h,4,e,8
7970,d,4,b,1,h,5
13224,a,1,e,6,h,1
4212,d,2,e,4,h,1
6456,d,4,f,4,f,1
19891,d,1,h,2,b,5
24777,d,1,e,8,a,5
9524,d,2,d,4,c,7
23496,c,1,h,1,a,4
11694,d,1,c,5,a,2
2708,d,4,f,6,g,5
21415,b,1,a,7,b,5
6514,d,4,g,3,b,2
4662,c,2,f,5,a,4
20405,d,2,d,8,g,3
1854,d,1,f,4,b,3
3072,c,3,g,4,b,1
19256,c,3,b,4,f,5
19414,c,3,h,1,h,6
25781,a,1,e,3,c,3
14755,c,2,h,6,a,8
1645,d,1,a,6,h,7
3417,d,4,c,2,c,1
3476,d,1,b,5,b,1
27439,d,1,c,6,g,5
11053,c,1,h,4,b,3
1792,d,1,d,8,a,7
13718,b,2,f,5,b,1
15114,c,3,h,8,e,5
3797,d,3,f,3,f,1
3368,d,3,a,2,a,1
11559,c,3,f,4,h,4
7196,c,2,h,4,e,1
27566,d,1,f,7,a,6
21493,b,1,b,4,a,7
22408,b,2,d,7,g,3
11641,c,3,h,8,f,2
8795,c,1,f,8,h,1
27081,c,1,e,6,c,6
126,a,1,g,2,h,1
5959,d,3,a,5,h,3
20260,d,2,c,1,a,6
13635,b,2,d,1,h,7
15343,d,1,e,5,a,5
4451,d,4,c,3,c,1
7147,c,2,f,3,b,8
19915,d,1,h,5,c,4
827,c,1,b,8,a,8
26215,b,1,c,7,f,3
24174,d,1,a,2,g,3
27553,d,1,f,6,d,4
17368,b,1,f,3,h,4
11473,c,3,d,5,e,3
7783,d,3,e,6,h,8
10380,a,1,f,3,d,1
27478,d,1,d,4,f,5
2443,d,3,d,6,c,7
24938,d,1,g,3,c,3
10541,b,1,d,3,c,7
16729,d,4,f,8,f,5
814,c,1,b,6,c,7
22550,b,2,h,1,e,4
12999,d,4,c,4,h,3
11397,c,3,a,1,h,3
26766,b,2,f,8,e,3
27750,a,1,c,7,h,6
14153,c,1,h,6,c,8
12298,d,2,h,6,c,8
5779,d,1,g,6,b,3
2116,d,2,d,5,a,4
26410,b,1,f,5,b,5
793,c,1,b,4,g,5
10147,d,4,c,7,e,2
6898,c,1,a,8,a,1
2674,d,4,e,2,a,1
16478,d,3,g,1,g,3
15770,d,2,e,3,g,6
20609,d,2,g,2,g,6
3756,d,3,d,4,b,1
2891,d,3,b,5,c,1
18755,c,2,d,2,b,7
14382,c,2,d,4,g,5
20103,d,2,b,1,c,8
3228,c,2,b,5,a,2
7863,d,3,g,7,d,8
6359,d,4,d,5,g,3
26946,c,1,c,6,d,4
23710,c,2,b,2,d,4
22412,b,2,d,7,d,4
13429,b,1,e,8,a,3
11104,c,2,b,2,a,3
18249,c,1,g,1,e,3
13946,c,1,d,6,b,7
4612,c,2,b,3,e,1
26433,b,1,f,7,e,3
19029,c,2,g,4,g,6
2243,d,2,g,3,h,2
5373,c,1,g,3,e,2
2336,d,3,a,4,f,5
17334,b,1,e,8,a,3
11260,c,2,f,1,h,6
1120,c,1,h,7,h,8
10789,b,2,f,8,e,2
18588,c,2,b,3,a,8
419,b,1,e,8,d,7
922,c,1,e,2,a,1
9446,d,2,c,1,a,6
25053,d,1,h,1,d,6
26611,b,1,h,3,b,4
5408,c,2,a,4,g,2
5788,d,1,g,8,e,4
22126,b,1,h,5,b,5
15374,d,1,e,8,g,7
24051,c,2,h,2,f,4
21951,b,1,g,2,e,8
24519,d,1,c,3,c,5
17586,b,2,a,7,h,7
22149,b,1,h,6,a,4
8389,a,1,h,3,g,1
1970,d,1,h,5,h,4
11302,c,2,f,6,a,8
4018,d,1,b,7,a,1
26727,b,2,c,7,e,2
3687,d,3,a,3,b,1
18381,c,2,a,1,b,6
20417,d,2,e,2,g,3
12790,d,3,g,7,b,6
11246,c,2,e,6,h,8
1248,c,2,d,7,b,8
2192,d,2,f,4,a,5
19096,c,2,h,1,a,8
9184,c,3,d,4,e,3
18574,c,2,b,2,h,7
4670,c,2,g,5,a,1
21526,b,1,b,5,f,5
5984,d,3,b,1,g,2
6565,d,4,h,2,d,2
7804,d,3,f,3,h,8
11954,d,2,a,8,g,3
6943,c,1,c,4,f,3
9510,d,2,d,3,f,7
26439,b,1,f,7,e,3
10535,b,1,d,2,c,8
18520,c,2,a,8,a,6
17449,b,1,g,4,d,3
14060,c,1,f,4,e,2
16984,b,1,a,2,a,3
20611,d,2,g,3,a,4
7577,d,3,a,6,h,7
77,a,1,f,1,d,1
23930,c,2,f,7,c,5
19282,c,3,c,2,e,4
15524,d,2,a,4,d,8
21204,a,1,g,1,c,1
25890,a,1,g,1,e,6
23325,c,1,f,7,a,5
22797,c,1,a,8,g,5
25828,a,1,e,6,h,3
9064,c,2,h,8,f,1
8007,d,4,b,6,c,3
21852,b,1,e,8,a,3
5951,d,3,a,5,a,8
11157,c,2,d,3,f,3
3391,d,3,e,2,b,1
5415,c,2,a,5,g,1
18944,c,2,f,5,f,8
26146,b,1,c,1,d,6
8162,d,4,e,1,h,6
19019,c,2,g,4,g,7
5256,b,2,c,3,d,2
3530,d,1,f,6,a,1
8567,b,1,h,7,e,8
1908,d,1,g,3,a,4
27039,c,1,d,6,h,2
235,b,1,b,4,b,5
12219,d,2,f,6,a,8
17988,c,1,c,6,g,7
7984,d,4,b,3,d,2
9310,d,1,b,7,f,8
3490,d,1,d,4,f,2
26614,b,1,h,3,e,4
14231,c,2,a,5,e,7
18378,c,1,h,8,h,6
19208,c,2,h,8,b,6
27071,c,1,e,4,d,5
10568,b,1,e,2,f,6
1342,c,2,f,5,a,5
8512,b,1,f,3,d,2
1619,c,3,h,8,h,7
5287,c,1,b,1,a,7
18444,c,2,a,3,g,6
7041,c,2,c,5,a,4
2219,d,2,f,7,b,8
9865,d,3,e,4,e,7
22422,b,2,d,8,c,4
16644,d,3,h,4,d,7
27186,c,1,f,8,h,8
26615,b,1,h,3,h,5
12977,d,4,b,8,g,6
25477,d,2,g,7,d,4
20128,d,2,b,2,d,8
14594,c,2,f,1,b,5
18410,c,2,a,2,c,8
6988,c,1,g,8,a,4
20618,d,2,g,3,a,6
1917,d,1,g,4,h,3
1828,d,1,e,7,f,6
9765,d,3,d,1,a,5
12607,d,3,e,1,c,6
12941,d,4,b,2,f,3
6233,d,3,h,7,g,1
27141,c,1,f,6,g,3
6283,d,4,b,3,e,2
4208,d,2,e,3,f,1
12819,d,3,h,2,a,6
16608,d,3,h,2,d,7
25299,d,2,b,6,c,4
26386,b,1,f,1,h,3
9333,d,1,c,6,c,7
6469,d,4,f,5,h,2
27250,c,1,g,6,f,2
13746,b,2,f,7,h,5
15385,d,1,f,2,b,5
13703,b,2,f,3,h,4
10954,c,1,e,8,h,2
846,c,1,c,5,c,6
20673,d,2,g,6,f,2
5560,c,2,g,5,h,7
13234,a,1,f,1,h,8
14309,c,2,b,6,g,7
18935,c,2,f,5,c,8
13917,c,1,d,3,c,6
117,a,1,g,1,e,2
8837,c,2,a,5,b,8
22350,b,2,d,1,d,4
24579,d,1,c,6,a,3
14043,c,1,e,8,h,8
8659,b,2,g,1,d,1
23873,c,2,d,7,e,2
16389,d,3,f,1,e,8
5342,c,1,d,4,h,3
9111,c,3,b,1,f,1
10787,b,2,f,8,a,4
4324,d,3,d,5,b,4
17447,b,1,g,4,e,3
2590,d,3,g,7,d,8
24818,d,1,f,3,a,5
13046,d,4,d,7,h,5
25736,a,1,d,5,f,5
20119,d,2,b,2,a,6
13918,c,1,d,3,b,7
10589,b,1,f,1,g,4
19901,d,1,h,3,c,8
23370,c,1,g,2,g,8
11613,c,3,h,1,e,2
6767,b,2,a,3,e,2
5622,c,3,d,6,b,1
1605,c,3,h,5,g,4
18117,c,1,e,2,h,3
26900,c,1,b,7,d,7
27153,c,1,f,6,g,3
25888,a,1,g,1,f,4
3812,d,3,f,6,b,1
14277,c,2,b,3,f,7
17260,b,1,e,3,a,8
10554,b,1,d,7,a,3
10167,d,4,d,5,g,5
1761,d,1,d,4,d,3
15679,d,2,d,4,a,5
21785,b,1,e,5,b,6
19123,c,2,h,3,e,8
2472,d,3,e,6,d,6
15913,d,2,h,2,c,8
6738,b,1,g,4,a,8
23275,c,1,f,3,c,7
15728,d,2,e,1,f,6
12199,d,2,f,1,f,4
7943,d,4,a,6,f,4
12910,d,4,a,3,g,4
14369,c,2,d,3,g,8
26069,b,1,b,3,f,7
20590,d,2,g,2,a,7
6371,d,4,e,2,b,2
26734,b,2,c,8,c,4
25745,a,1,d,7,e,2
26732,b,2,c,8,b,3
16616,d,3,h,2,g,4
8258,d,4,f,8,g,3
7561,d,3,a,4,a,6
9795,d,3,d,7,g,4
6168,d,3,f,5,c,8
11475,c,3,d,5,h,4
3596,d,2,d,3,a,2
6288,d,4,b,4,e,2
4632,c,2,c,3,e,2
15147,d,1,a,5,e,4
16509,d,3,g,2,e,4
24025,c,2,g,8,d,4
6229,d,3,h,7,d,8
17680,b,2,d,3,h,7
18360,c,1,h,6,f,8
27339,d,1,b,2,f,4
27282,c,1,g,8,f,5
10267,d,4,h,1,f,1
12772,d,3,g,5,c,8
5750,d,1,e,5,a,2
8152,d,4,d,8,g,1
13503,b,1,g,4,f,2
3086,c,3,h,1,e,1
1906,d,1,g,3,f,4
6882,c,1,a,4,f,2
28034,b,1,f,6,b,3
7673,d,3,c,7,a,4
19729,d,1,e,3,c,8
8172,d,4,e,3,g,1
27260,c,1,g,7,g,3
5870,d,2,c,6,f,2
22890,c,1,b,3,g,8
19181,c,2,h,7,b,5
17302,b,1,e,6,a,7
18030,c,1,d,4,e,7
5122,d,4,f,5,g,1
5126,d,4,f,6,h,1
13623,b,2,c,5,f,3
15034,c,3,e,8,h,5
4621,c,2,b,6,b,4
6809,b,2,c,7,g,1
16748,d,4,h,6,g,4
15745,d,2,e,2,d,5
11479,c,3,d,5,h,5
2125,d,2,d,6,h,6
8150,d,4,d,8,g,1
8717,c,1,b,5,h,4
13013,d,4,c,8,f,5
55,a,1,e,3,d,4
17022,b,1,a,5,h,6
302,b,1,c,7,a,8
22195,b,2,a,1,h,7
17660,b,2,c,6,a,4
14178,c,2,a,1,a,5
26631,b,1,h,3,h,5
13568,b,2,a,1,f,6
4432,d,3,h,5,h,2
20028,d,2,a,4,e,7
20527,d,2,f,4,d,8
19262,c,3,b,6,f,4
12394,d,3,a,8,c,8
22877,c,1,b,3,e,7
10478,b,1,b,7,f,2
10453,b,1,a,5,e,4
5240,b,2,a,3,d,1
22574,b,2,h,4,a,4
10488,b,1,c,2,a,3
23321,c,1,f,6,a,4
23624,c,1,h,7,g,6
16282,d,3,c,5,e,7
14124,c,1,h,1,e,2
26329,b,1,d,8,f,3
10160,d,4,d,1,g,3
18977,c,2,g,2,c,6
18777,c,2,d,3,h,6
16907,a,1,f,6,g,1
6376,d,4,e,3,d,2
6981,c,1,g,5,f,3
13716,b,2,f,4,c,7
23061,c,1,d,1,g,5
3900,b,1,b,2,d,1
27558,d,1,f,6,b,3
12891,d,3,h,8,h,6
21969,b,1,g,3,a,8
21508,b,1,b,4,g,5
24340,d,1,b,1,a,3
23954,c,2,f,8,e,3
11314,c,2,f,8,a,3
23161,c,1,e,2,e,6
10161,d,4,d,1,h,7
17055,b,1,b,4,h,8
4188,d,2,d,3,g,2
666,b,2,f,6,a,6
3266,d,2,a,3,a,1
18271,c,1,g,5,b,4
8472,b,1,c,7,f,3
9911,d,3,e,8,a,7
12647,d,3,e,3,b,5
25475,d,2,g,6,b,3
24071,c,2,h,6,b,4
22415,b,2,d,8,d,2
11637,c,3,h,7,f,2
6090,d,3,d,1,b,8
6238,d,3,h,8,h,1
15183,d,1,b,2,e,7
7350,c,3,h,4,d,1
24214,d,1,a,4,f,4
17144,b,1,d,4,g,7
6254,d,4,a,5,c,1
18290,c,1,g,7,b,3
12234,d,2,g,2,a,7
12015,d,2,d,1,a,3
3818,d,3,f,8,b,1
6269,d,4,a,7,h,2
4300,d,3,c,4,a,2
5569,c,2,h,3,e,1
14388,c,2,d,4,h,6
7941,d,4,a,6,g,1
4164,d,2,c,3,b,2
22355,b,2,d,1,a,3
19963,d,2,a,1,h,6
19216,c,3,a,1,e,4
21833,b,1,e,7,e,1
19856,d,1,g,5,a,8
22711,c,1,a,4,a,8
16521,d,3,g,3,a,6
7043,c,2,c,5,a,6
4892,d,3,c,5,g,8
18564,c,2,b,2,b,7
10320,a,1,b,1,d,1
24114,d,1,a,1,b,4
19561,d,1,b,8,c,6
4854,d,3,a,4,f,1
4637,c,2,c,3,h,1
21499,b,1,b,4,e,6
9550,d,2,e,4,b,7
24032,c,2,g,8,d,7
20645,d,2,g,4,g,8
17715,b,2,e,1,e,3
10209,d,4,e,4,h,7
27058,c,1,d,7,a,6
23386,c,1,g,3,c,6
25934,a,1,h,2,f,2
6941,c,1,c,4,b,8
8017,d,4,b,7,f,5
22625,c,1,a,1,e,6
9521,d,2,d,4,a,6
6949,c,1,c,6,h,1
6881,c,1,a,2,h,2
13051,d,4,d,8,g,5
15781,d,2,e,4,e,7
26726,b,2,c,7,f,3
20914,d,3,f,7,b,5
26698,b,2,b,8,b,3
4673,c,2,g,8,g,1
12173,d,2,e,6,a,8
6996,c,1,h,4,h,2
1252,c,2,d,8,c,7
11470,c,3,d,3,f,3
15254,d,1,d,3,c,6
19758,d,1,e,5,a,7
19198,c,2,h,8,c,5
21103,a,1,e,1,e,4
22928,c,1,b,5,b,7
10040,d,3,h,5,f,4
4858,d,3,a,4,g,2
24285,d,1,a,7,a,3
8580,b,2,a,4,f,2
8427,b,1,b,5,f,1
17461,b,1,g,6,b,8
10176,d,4,d,7,e,2
4363,d,3,e,8,b,2
17154,b,1,d,5,e,1
10357,a,1,c,8,g,1
25249,d,1,h,8,b,4
16633,d,3,h,3,h,5
14489,c,2,e,3,c,7
26150,b,1,c,1,f,5
7239,c,3,b,1,g,1
14430,c,2,e,1,f,5
3419,d,4,d,2,b,1
26657,b,1,h,7,e,6
10015,d,3,g,8,a,2
27505,d,1,e,6,e,3
4976,d,3,f,7,g,1
4544,c,1,b,1,a,6
21949,b,1,g,2,f,6
24323,d,1,a,8,b,6
17100,b,1,c,5,g,6
21164,a,1,e,8,f,5
12338,d,3,a,2,h,8
2048,d,2,b,5,a,5
5997,d,3,b,5,h,4
22984,c,1,c,3,d,5
23629,c,1,h,7,c,6
15444,d,1,h,1,a,8
13456,b,1,f,3,b,8
20562,d,2,g,1,b,6
4809,d,2,f,7,a,1
10916,c,1,e,2,d,5
3636,d,2,f,3,h,2
23524,c,1,h,2,a,6
23574,c,1,h,4,b,4
17844,c,1,a,2,f,8
15106,c,3,h,7,g,3
5989,d,3,b,2,g,2
9860,d,3,e,4,c,7
18384,c,2,a,1,d,5
12763,d,3,g,4,g,6
15158,d,1,a,6,f,7
8175,d,4,e,3,g,4
404,b,1,e,6,b,5
384,b,1,e,3,f,4
8702,c,1,a,4,e,2
7266,c,3,c,4,d,1
10344,a,1,c,4,f,1
18017,c,1,d,2,f,4
20384,d,2,d,6,a,5
13772,b,2,g,8,g,1
21168,a,1,e,8,f,4
6938,c,1,c,4,d,7
6970,c,1,f,5,e,1
20309,d,2,c,3,a,5
4158,d,2,c,1,f,1
23833,c,2,c,8,f,5
27363,d,1,b,6,a,4
13550,b,1,h,6,a,7
8415,b,1,a,7,g,8
2193,d,2,f,4,g,3
26400,b,1,f,4,g,4
1015,c,1,f,7,e,6
5124,d,4,f,6,e,2
23802,c,2,c,6,g,5
23793,c,2,c,5,e,3
25373,d,2,d,1,e,5
19255,c,3,b,4,f,4
9,a,1,c,3,c,2
10136,d,4,c,5,g,2
18222,c,1,f,5,a,3
4804,d,2,f,5,g,1
16639,d,3,h,4,a,5
23410,c,1,g,4,g,7
5713,d,1,b,2,e,2
12677,d,3,e,6,f,3
19708,d,1,e,2,e,8
24098,c,3,f,6,f,3
1581,c,3,g,7,f,6
17308,b,1,e,6,h,2
2779,d,4,h,4,f,5
27084,c,1,e,6,c,3
24275,d,1,a,7,a,3
22516,b,2,g,2,g,7
13216,a,1,e,4,c,1
5320,c,1,c,3,e,1
7312,c,3,f,4,g,2
23486,c,1,h,1,d,6
14837,c,3,b,1,e,3
6042,d,3,c,4,g,4
20159,d,2,b,3,a,7
4835,d,2,g,6,b,8
4964,d,3,f,5,f,1
539,b,1,h,1,e,2
7483,d,2,d,1,a,1
19129,c,2,h,3,g,7
3719,d,3,b,4,a,8
23203,c,1,e,6,a,6
13659,b,2,e,2,h,2
9337,d,1,c,7,a,8
20852,d,2,h,8,d,7
667,b,2,f,6,g,7
23959,c,2,f,8,a,3
24933,d,1,g,2,g,7
21447,b,1,a,8,d,7
11023,c,1,f,8,h,6
10975,c,1,f,2,a,6
1353,c,2,f,7,e,7
13323,b,1,d,1,a,3
7114,c,2,d,7,b,8
24504,d,1,c,2,c,6
8662,b,2,g,2,f,6
19087,c,2,h,1,e,8
3330,d,2,g,1,h,1
8053,d,4,c,3,h,5
11829,d,1,f,3,a,5
9588,d,2,f,2,f,3
19968,d,2,a,1,e,7
27289,c,1,h,6,f,5
5645,c,3,e,6,h,1
19760,d,1,e,5,c,4
17640,b,2,c,2,a,7
6190,d,3,g,2,e,4
15761,d,2,e,3,a,6
11704,d,1,c,6,a,6
13843,c,1,a,8,a,4
25826,a,1,e,6,h,4
21732,b,1,d,8,g,7
11003,c,1,f,7,e,8
20559,d,2,g,1,b,3
4910,d,3,d,5,a,3
1852,d,1,f,3,g,3
22700,c,1,a,3,g,7
12972,d,4,b,7,g,6
27855,a,1,g,4,f,6
2105,d,2,c,8,d,8
16517,d,3,g,3,c,5
13428,b,1,e,8,f,2
5029,d,3,h,3,e,1
17312,b,1,e,6,h,8
823,c,1,b,8,a,7
23960,c,2,f,8,f,4
1531,c,3,f,6,e,5
1214,c,2,c,7,a,6
504,b,1,g,4,g,3
14683,c,2,g,7,a,5
10188,d,4,e,1,g,3
6530,d,4,g,5,e,1
19456,d,1,a,1,b,3
10150,d,4,c,7,g,2
9576,d,2,f,1,g,4
25470,d,2,g,6,c,4
13116,d,4,h,1,f,4
25031,d,1,g,8,e,4
23003,c,1,c,3,h,6
25657,a,1,c,1,h,5
3709,d,3,b,2,a,6
27485,d,1,d,6,b,4
21233,a,1,h,1,g,7
4748,d,1,g,4,h,2
20652,d,2,g,4,f,7
11714,d,1,c,7,d,7
15485,d,1,h,6,c,8
27889,a,1,g,8,h,6
25289,d,2,b,1,c,5
20570,d,2,g,1,d,7
26790,b,2,g,7,d,3
5301,c,1,b,4,a,1
19307,c,3,c,7,a,7
6588,d,4,h,6,f,2
1810,d,1,e,5,b,5
19870,d,1,g,6,d,8
23803,c,2,c,6,a,6
3141,d,3,g,8,d,1
26403,b,1,f,4,c,7
25731,a,1,d,5,f,3
1324,c,2,f,3,f,4
4312,d,3,c,7,f,2
7494,d,2,d,5,a,7
25086,d,1,h,2,b,5
26256,b,1,d,1,g,5
8691,b,2,h,6,d,1
27367,d,1,b,7,c,3
26432,b,1,f,7,d,2
9580,d,2,f,1,g,8
13807,b,2,h,8,g,2
26962,c,1,c,7,a,3
21925,b,1,f,8,a,4
22556,b,2,h,1,g,6
17924,c,1,b,3,h,5
25793,a,1,e,4,c,6
19065,c,2,g,8,c,5
27893,a,1,h,2,e,4
6313,d,4,c,1,h,2
17575,b,2,a,5,a,7
13964,c,1,d,7,g,3
21677,b,1,d,2,d,7
1542,c,3,g,2,f,1
11493,c,3,e,1,h,7
11516,c,3,e,4,h,4
